frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.006602	0.082682	0.006602	-1.64407
0.006621	0.103007	0.006621	-1.54275
0.006641	0.117093	0.006641	-1.39735
0.00666	0.137079	0.00666	-1.21094
0.00668	0.153903	0.00668	-0.959752
0.006699	0.174595	0.006699	-0.688793
0.006719	0.192802	0.006719	-0.472875
0.006738	0.210445	0.006738	-0.173642
0.006758	0.230318	0.006758	0.145905
0.006777	0.248215	0.006777	0.557675
0.006797	0.268145	0.006797	0.949451
0.006816	0.28672	0.006816	1.33036
0.006836	0.304729	0.006836	1.62432
0.006855	0.327962	0.006855	2.06611
0.006875	0.347496	0.006875	2.46549
0.006895	0.368272	0.006895	3.00638
0.006914	0.383968	0.006914	3.37683
0.006934	0.402345	0.006934	3.90057
0.006953	0.422443	0.006953	4.37085
0.006973	0.442232	0.006973	4.82597
0.006992	0.459536	0.006992	5.37189
0.007012	0.478477	0.007012	5.8596
0.007031	0.494878	0.007031	6.46527
0.007051	0.516078	0.007051	6.93395
0.00707	0.53056	0.00707	7.383
0.00709	0.545408	0.00709	7.72356
0.007109	0.562627	0.007109	8.06733
0.007129	0.573016	0.007129	8.36897
0.007148	0.587666	0.007148	8.61731
0.007168	0.603305	0.007168	8.83493
0.007187	0.616798	0.007187	9.07645
0.007207	0.624223	0.007207	9.38885
0.007227	0.634949	0.007227	9.65002
0.007246	0.639692	0.007246	9.82409
0.007266	0.650447	0.007266	9.85551
0.007285	0.658577	0.007285	9.90199
0.007305	0.668316	0.007305	9.90908
0.007324	0.675063	0.007324	9.9219
0.007344	0.677773	0.007344	9.85714
0.007363	0.68195	0.007363	9.77316
0.007383	0.685874	0.007383	9.71732
0.007402	0.683192	0.007402	9.59219
0.007422	0.683277	0.007422	9.52695
0.007441	0.679833	0.007441	9.31815
0.007461	0.679043	0.007461	9.10266
0.00748	0.679692	0.00748	8.91138
0.0075	0.6767	0.0075	8.60738
0.00752	0.6743	0.00752	8.19724
0.007539	0.666453	0.007539	7.74443
0.007559	0.660553	0.007559	7.33789
0.007578	0.653496	0.007578	7.00401
0.007598	0.642515	0.007598	6.72881
0.007617	0.63478	0.007617	5.96908
0.007637	0.623912	0.007637	5.45064
0.007656	0.612028	0.007656	4.89362
0.007676	0.600454	0.007676	4.18706
0.007695	0.588316	0.007695	3.6549
0.007715	0.572338	0.007715	2.89012
0.007734	0.557462	0.007734	2.37779
0.007754	0.540553	0.007754	1.66691
0.007773	0.531689	0.007773	1.11351
0.007793	0.514272	0.007793	0.348864
0.007812	0.501145	0.007812	-0.397429
0.007832	0.481696	0.007832	-1.11517
0.007852	0.461766	0.007852	-1.75901
0.007871	0.438223	0.007871	-2.38703
0.007891	0.4225	0.007891	-3.14258
0.00791	0.406071	0.00791	-3.89576
0.00793	0.386932	0.00793	-4.5611
0.007949	0.36703	0.007949	-5.18815
0.007969	0.352182	0.007969	-5.75434
0.007988	0.327679	0.007988	-6.36614
0.008008	0.303516	0.008008	-7.02581
0.008027	0.283276	0.008027	-7.44492
0.008047	0.26106	0.008047	-7.76971
0.008066	0.241582	0.008066	-7.98631
0.008086	0.222951	0.008086	-8.10685
0.008105	0.200057	0.008105	-8.17814
0.008125	0.177813	0.008125	-8.21494
0.008145	0.155992	0.008145	-8.25362
0.008164	0.128271	0.008164	-8.27983
0.008184	0.106733	0.008184	-8.30185
0.008203	0.0820328	0.008203	-8.31618
0.008223	0.0600708	0.008223	-8.33405
0.008242	0.037516	0.008242	-8.34994
0.008262	0.0141708	0.008262	-8.35979
0.008281	-0.0119972	0.008281	-8.36527
0.008301	-0.0358505	0.008301	-8.36739
0.00832	-0.0593369	0.00832	-8.3715
0.00834	-0.083783	0.00834	-8.37632
0.008359	-0.107072	0.008359	-8.37514
0.008379	-0.127227	0.008379	-8.37437
0.008398	-0.151645	0.008398	-8.37386
0.008418	-0.172167	0.008418	-8.37461
0.008437	-0.196162	0.008437	-8.37197
0.008457	-0.219874	0.008457	-8.36954
0.008477	-0.242287	0.008477	-8.36308
0.008496	-0.263487	0.008496	-8.35518
0.008516	-0.288441	0.008516	-8.34661
0.008535	-0.307157	0.008535	-8.33753
0.008555	-0.323756	0.008555	-8.33057
0.008574	-0.33612	0.008574	-8.31423
0.008594	-0.354638	0.008594	-8.3027
0.008613	-0.376205	0.008613	-8.2733
0.008633	-0.396219	0.008633	-8.25804
0.008652	-0.415584	0.008652	-8.21883
0.008672	-0.433453	0.008672	-8.19994
0.008691	-0.453608	0.008691	-8.13556
0.008711	-0.469162	0.008711	-8.07872
0.00873	-0.481244	0.00873	-7.93325
0.00875	-0.489515	0.00875	-7.76893
0.00877	-0.504674	0.00877	-7.44163
0.008789	-0.518619	0.008789	-7.12766
0.008809	-0.529317	0.008809	-6.49874
0.008828	-0.542783	0.008828	-5.95273
0.008848	-0.553961	0.008848	-5.28174
0.008867	-0.560256	0.008867	-4.69011
0.008887	-0.564039	0.008887	-4.0868
0.008906	-0.573326	0.008906	-3.41354
0.008926	-0.580948	0.008926	-2.70235
0.008945	-0.588683	0.008945	-1.88829
0.008965	-0.59557	0.008965	-1.25608
0.008984	-0.600764	0.008984	-0.51631
0.009004	-0.601103	0.009004	0.137805
0.009023	-0.602628	0.009023	0.754728
0.009043	-0.606551	0.009043	1.65083
0.009062	-0.605846	0.009062	2.22786
0.009082	-0.604999	0.009082	2.97655
0.009102	-0.603983	0.009102	3.96501
0.009121	-0.603616	0.009121	4.21541
0.009141	-0.604095	0.009141	4.67249
0.00916	-0.60322	0.00916	4.61027
0.00918	-0.598704	0.00918	6.17803
0.009199	-0.596163	0.009199	6.40508
0.009219	-0.594046	0.009219	7.57438
0.009238	-0.592183	0.009238	7.60761
0.009258	-0.587723	0.009258	7.31849
0.009277	-0.582952	0.009277	7.64373
0.009297	-0.572818	0.009297	8.20209
0.009316	-0.576318	0.009316	8.94204
0.009336	-0.5825	0.009336	8.98087
0.009355	-0.564886	0.009355	8.80713
0.009375	-0.544081	0.009375	8.71204
0.009395	-0.546311	0.009395	8.89937
0.009414	-0.55509	0.009414	9.2271
0.009434	-0.551731	0.009434	9.67438
0.009453	-0.520312	0.009453	9.60905
0.009473	-0.500411	0.009473	9.84233
0.009492	-0.510122	0.009492	9.36049
0.009512	-0.516135	0.009512	8.68874
0.009531	-0.504476	0.009531	8.08777
0.009551	-0.487313	0.009551	7.56843
0.00957	-0.476473	0.00957	7.62197
0.00959	-0.466198	0.00959	7.50696
