frequency - Sound Pressure_29 (FFT - (RMS))	Amplitude - Sound Pressure_29 (FFT - (RMS))	frequency - Acceleration (FFT - (RMS))	Amplitude - Acceleration (FFT - (RMS))
320.000004	-105.972	320.000004	-89.8338
320.512004	-105.29	320.512004	-107.976
321.024004	-95.256	321.024004	-89.7087
321.536004	-102.168	321.536004	-88.4959
322.048004	-106.864	322.048004	-93.4916
322.560004	-103.872	322.560004	-91.5555
323.072004	-104.358	323.072004	-83.7568
323.584004	-102.431	323.584004	-88.6117
324.096004	-98.0966	324.096004	-88.2472
324.608004	-98.0279	324.608004	-90.5711
325.120004	-99.0618	325.120004	-95.5794
325.632004	-96.1547	325.632004	-89.7969
326.144004	-96.3589	326.144004	-89.0093
326.656004	-96.5311	326.656004	-87.0253
