frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.006211	0.383459	0.006211	-0.131609
0.00623	0.396812	0.00623	-0.192148
0.00625	0.411547	0.00625	-0.25495
0.00627	0.424561	0.00627	-0.325209
0.006289	0.439127	0.006289	-0.402583
0.006309	0.451575	0.006309	-0.485915
0.006328	0.464363	0.006328	-0.575289
0.006348	0.474695	0.006348	-0.677078
0.006367	0.487482	0.006367	-0.770842
0.006387	0.49756	0.006387	-0.87586
0.006406	0.5084	0.006406	-0.981464
0.006426	0.517264	0.006426	-1.08468
0.006445	0.527652	0.006445	-1.19606
0.006465	0.532366	0.006465	-1.29297
0.006484	0.539141	0.006484	-1.39629
0.006504	0.548005	0.006504	-1.49712
0.006523	0.557095	0.006523	-1.59863
0.006543	0.562797	0.006543	-1.69716
0.006562	0.567793	0.006562	-1.78632
0.006582	0.572479	0.006582	-1.86581
0.006602	0.578069	0.006602	-1.925
0.006621	0.583827	0.006621	-1.97372
0.006641	0.584222	0.006641	-2.00983
0.00666	0.588062	0.00666	-2.00901
0.00668	0.59063	0.00668	-1.99012
0.006699	0.592917	0.006699	-1.97743
0.006719	0.595768	0.006719	-1.94132
0.006738	0.59605	0.006738	-1.87568
0.006758	0.599184	0.006758	-1.7742
0.006777	0.59622	0.006777	-1.6784
0.006797	0.594469	0.006797	-1.5172
0.006816	0.599212	0.006816	-1.36611
0.006836	0.594441	0.006836	-1.20583
0.006855	0.594244	0.006855	-1.01568
0.006875	0.589332	0.006875	-0.745168
0.006895	0.588485	0.006895	-0.411504
0.006914	0.587497	0.006914	-0.0710167
0.006934	0.584364	0.006934	0.234579
0.006953	0.582839	0.006953	0.519426
0.006973	0.577589	0.006973	0.822943
0.006992	0.577081	0.006992	1.22368
0.007012	0.573157	0.007012	1.58878
0.007031	0.568555	0.007031	2.07229
0.007051	0.568217	0.007051	2.45167
0.00707	0.564265	0.00707	2.99809
0.00709	0.559381	0.00709	3.40037
0.007109	0.550433	0.007109	3.92886
0.007129	0.548118	0.007129	4.36041
0.007148	0.542783	0.007148	4.91688
0.007168	0.541145	0.007168	5.47659
0.007187	0.53804	0.007187	5.9308
0.007207	0.526777	0.007207	6.35704
0.007227	0.520708	0.007227	6.77667
0.007246	0.510969	0.007246	7.20415
0.007266	0.505041	0.007266	7.57187
0.007285	0.493834	0.007285	7.93326
0.007305	0.482825	0.007305	8.31182
0.007324	0.475598	0.007324	8.71716
0.007344	0.467976	0.007344	9.0154
0.007363	0.456431	0.007363	9.31267
0.007383	0.44528	0.007383	9.47781
0.007402	0.431956	0.007402	9.69174
0.007422	0.421258	0.007422	9.83028
0.007441	0.409289	0.007441	9.87743
0.007461	0.396473	0.007461	9.89182
0.00748	0.382246	0.00748	9.87371
0.0075	0.3672	0.0075	9.89467
0.00752	0.348343	0.00752	9.86323
0.007539	0.33739	0.007539	9.82243
0.007559	0.317291	0.007559	9.79258
0.007578	0.302161	0.007578	9.65557
0.007598	0.286494	0.007598	9.61202
0.007617	0.272549	0.007617	9.32415
0.007637	0.253522	0.007637	9.17325
0.007656	0.238533	0.007656	8.98336
0.007676	0.21993	0.007676	8.7879
0.007695	0.200565	0.007695	8.28933
0.007715	0.182809	0.007715	7.73497
0.007734	0.164856	0.007734	7.21927
0.007754	0.14487	0.007754	6.7524
0.007773	0.124856	0.007773	6.57604
0.007793	0.102979	0.007793	6.15061
0.007812	0.0863518	0.007812	5.60911
0.007832	0.0658859	0.007832	4.98887
0.007852	0.0466057	0.007852	4.09093
0.007871	0.0231194	0.007871	3.48845
0.007891	0.00567398	0.007891	2.83112
0.00791	-0.00875092	0.00791	2.38991
0.00793	-0.0306564	0.00793	1.76406
0.007949	-0.0518562	0.007949	1.1174
0.007969	-0.0722656	0.007969	0.415711
0.007988	-0.0931549	0.007988	-0.325369
0.008008	-0.114326	0.008008	-1.0911
0.008027	-0.132562	0.008027	-1.71034
0.008047	-0.150713	0.008047	-2.31943
0.008066	-0.167792	0.008066	-3.03053
0.008086	-0.185378	0.008086	-3.74886
0.008105	-0.204292	0.008105	-4.55566
0.008125	-0.22216	0.008125	-5.11791
0.008145	-0.238872	0.008145	-5.85781
0.008164	-0.254426	0.008164	-6.40644
0.008184	-0.27365	0.008184	-7.03863
0.008203	-0.291772	0.008203	-7.40578
0.008223	-0.307524	0.008223	-7.73705
0.008242	-0.321046	0.008242	-7.9705
0.008262	-0.337447	0.008262	-8.09095
0.008281	-0.349952	0.008281	-8.17154
0.008301	-0.369458	0.008301	-8.21119
0.00832	-0.382641	0.00832	-8.2571
0.00834	-0.397038	0.00834	-8.28277
0.008359	-0.410616	0.008359	-8.31164
0.008379	-0.424928	0.008379	-8.32519
0.008398	-0.439352	0.008398	-8.34124
0.008418	-0.454455	0.008418	-8.34988
0.008437	-0.467694	0.008437	-8.36035
0.008457	-0.474949	0.008457	-8.36497
0.008477	-0.486946	0.008477	-8.37223
0.008496	-0.500835	0.008496	-8.37491
0.008516	-0.508965	0.008516	-8.37898
0.008535	-0.516332	0.008535	-8.37507
0.008555	-0.525422	0.008555	-8.3748
0.008574	-0.529317	0.008574	-8.37437
0.008594	-0.53533	0.008594	-8.3771
0.008613	-0.545238	0.008613	-8.37489
0.008633	-0.551957	0.008633	-8.37645
0.008652	-0.556219	0.008652	-8.36838
0.008672	-0.556304	0.008672	-8.3616
0.008691	-0.558562	0.008691	-8.34722
0.008711	-0.557659	0.008711	-8.33874
0.00873	-0.559833	0.00873	-8.32756
0.00875	-0.556982	0.00875	-8.3175
0.00877	-0.553848	0.00877	-8.30231
0.008789	-0.548315	0.008789	-8.28292
0.008809	-0.54346	0.008809	-8.25937
0.008828	-0.53821	0.008828	-8.23144
0.008848	-0.53454	0.008848	-8.19464
0.008867	-0.535048	0.008867	-8.14873
0.008887	-0.53087	0.008887	-8.06956
0.008906	-0.523361	0.008906	-7.95539
0.008926	-0.5084	0.008926	-7.77299
0.008945	-0.495753	0.008945	-7.48137
0.008965	-0.48353	0.008965	-7.06619
0.008984	-0.467694	0.008984	-6.5259
0.009004	-0.454342	0.009004	-5.97792
0.009023	-0.443389	0.009023	-5.38928
0.009043	-0.429388	0.009043	-4.74858
0.009062	-0.416685	0.009062	-4.08635
0.009082	-0.399747	0.009082	-3.39022
0.009102	-0.380185	0.009102	-2.7026
0.009121	-0.363502	0.009121	-2.06379
0.009141	-0.345689	0.009141	-1.2547
0.00916	-0.323191	0.00916	-0.626318
0.00918	-0.305774	0.00918	0.173942
0.009199	-0.282852	0.009199	1.11868
0.009219	-0.266169	0.009219	1.59847
0.009238	-0.241271	0.009238	2.133
0.009258	-0.221878	0.009258	1.93239
0.009277	-0.19667	0.009277	3.60887
0.009297	-0.176684	0.009297	4.42198
0.009316	-0.15794	0.009316	5.39825
0.009336	-0.134454	0.009336	6.05202
0.009355	-0.111899	0.009355	5.21051
0.009375	-0.0878761	0.009375	5.57802
0.009395	-0.0637688	0.009395	6.02011
0.009414	-0.0439522	0.009414	7.32985
0.009434	-0.0373466	0.009434	7.76277
0.009453	-0.00917435	0.009453	8.03036
0.009473	0.0294144	0.009473	8.08307
0.009492	0.0453636	0.009492	8.41118
0.009512	0.0430489	0.009512	8.74255
0.009531	0.0563164	0.009531	9.37532
0.009551	0.101765	0.009551	9.55087
0.00957	0.147185	0.00957	9.79512
0.00959	0.162457	0.00959	9.72969
0.009609	0.158138	0.009609	9.29078
0.009629	0.166437	0.009629	8.88624
0.009648	0.1836	0.009648	8.57287
0.009668	0.206691	0.009668	8.53304
0.009687	0.233367	0.009687	8.39902
0.009707	0.255047	0.009707	8.3759
0.009727	0.26552	0.009727	8.37187
0.009746	0.272662	0.009746	8.51133
0.009766	0.286776	0.009766	8.38116
0.009785	0.317432	0.009785	7.96861
0.009805	0.342782	0.009805	7.45124
0.009824	0.368583	0.009824	7.05241
0.009844	0.382641	0.009844	6.95557
0.009863	0.39094	0.009863	6.54748
