frequency - Sound Pressure_29 (FFT - (RMS))	Amplitude - Sound Pressure_29 (FFT - (RMS))	frequency - Acceleration (FFT - (RMS))	Amplitude - Acceleration (FFT - (RMS))
1190.912013	-99.3934	1190.912013	-111.196
1191.424013	-104.756	1191.424013	-113.373
1191.936013	-106.261	1191.936013	-112.568
1192.448013	-111.069	1192.448013	-97.061
1192.960013	-109.31	1192.960013	-98.3666
1193.472013	-102.461	1193.472013	-99.8214
1193.984013	-101.89	1193.984013	-101.715
1194.496013	-108.461	1194.496013	-101.523
1195.008013	-114.066	1195.008013	-105.926
1195.520013	-116.065	1195.520013	-103.824
1196.032013	-104.18	1196.032013	-109.73
1196.544013	-101.689	1196.544013	-94.7875
1197.056013	-103.931	1197.056013	-99.5321
1197.568013	-101.259	1197.568013	-103.784
1198.080013	-98.0873	1198.080013	-108.531
1198.592013	-99.099	1198.592013	-107.4
1199.104013	-104.696	1199.104013	-105.489
1199.616013	-104.1	1199.616013	-103.967
1200.128013	-102.375	1200.128013	-105.662
1200.640013	-107.251	1200.640013	-98.9535
1201.152013	-127.975	1201.152013	-99.2837
1201.664013	-120.799	1201.664013	-104.397
1202.176013	-106.06	1202.176013	-98.0114
1202.688013	-111.486	1202.688013	-106.067
1203.200013	-121.282	1203.200013	-104.476
1203.712013	-104.091	1203.712013	-99.5053
1204.224013	-102.23	1204.224013	-92.1413
1204.736013	-107.488	1204.736013	-98.5776
1205.248013	-107.153	1205.248013	-98.1532
1205.760013	-103.196	1205.760013	-111.575
1206.272013	-99.9546	1206.272013	-96.6124
1206.784013	-100.869	1206.784013	-101.239
1207.296013	-107.918	1207.296013	-97.6928
1207.808013	-113.68	1207.808013	-124.088
1208.320013	-105.257	1208.320013	-100.003
1208.832013	-100.374	1208.832013	-101.866
1209.344013	-100.726	1209.344013	-98.8788
1209.856013	-107.042	1209.856013	-92.7627
1210.368013	-107.656	1210.368013	-99.645
1210.880013	-102.701	1210.880013	-97.1635
1211.392013	-101.499	1211.392013	-96.6637
1211.904013	-99.2986	1211.904013	-104.297
1212.416013	-99.9592	1212.416013	-106.748
1212.928013	-106.09	1212.928013	-103.009
1213.440013	-104.402	1213.440013	-120.49
1213.952013	-101.157	1213.952013	-100.982
1214.464014	-107.539	1214.464014	-99.1915
1214.976014	-105.11	1214.976014	-101.057
1215.488014	-104.972	1215.488014	-103.717
1216.000014	-106.636	1216.000014	-101.425
1216.512014	-99.402	1216.512014	-102.798
1217.024014	-103.149	1217.024014	-102.659
1217.536014	-106.09	1217.536014	-101.528
1218.048014	-102.737	1218.048014	-104.142
1218.560014	-113.198	1218.560014	-96.355
1219.072014	-101.715	1219.072014	-93.1081
1219.584014	-102.392	1219.584014	-93.7781
1220.096014	-116.007	1220.096014	-92.8069
1220.608014	-105.405	1220.608014	-100.298
1221.120014	-102.056	1221.120014	-102.369
1221.632014	-102.638	1221.632014	-107.007
1222.144014	-101.765	1222.144014	-104.823
1222.656014	-104.056	1222.656014	-103.988
1223.168014	-116.409	1223.168014	-101.229
1223.680014	-109.11	1223.680014	-96.1701
1224.192014	-104.882	1224.192014	-97.4342
1224.704014	-110.179	1224.704014	-103.779
1225.216014	-98.3286	1225.216014	-104.064
1225.728014	-97.8494	1225.728014	-103.082
1226.240014	-102.75	1226.240014	-98.3011
1226.752014	-111.574	1226.752014	-96.4479
1227.264014	-103.013	1227.264014	-104.388
1227.776014	-102.563	1227.776014	-101.603
1228.288014	-102.24	1228.288014	-99.3217
1228.800014	-102.238	1228.800014	-98.2162
1229.312014	-107.772	1229.312014	-99.7009
1229.824014	-106.917	1229.824014	-98.2165
1230.336014	-103.72	1230.336014	-96.9234
1230.848014	-119.209	1230.848014	-85.2398
1231.360014	-106.899	1231.360014	-88.4584
1231.872014	-105.248	1231.872014	-95.2514
1232.384014	-104.132	1232.384014	-95.6564
1232.896014	-98.2181	1232.896014	-100.383
1233.408014	-100.452	1233.408014	-99.1055
1233.920014	-106.69	1233.920014	-110.554
1234.432014	-107.019	1234.432014	-102.454
1234.944014	-104.485	1234.944014	-104.525
1235.456014	-103.456	1235.456014	-107.528
1235.968014	-104.661	1235.968014	-97.5929
1236.480014	-106.665	1236.480014	-100.272
1236.992014	-105.72	1236.992014	-96.1018
1237.504014	-106.219	1237.504014	-96.5652
1238.016014	-105.93	1238.016014	-102.545
1238.528014	-103.509	1238.528014	-95.1598
1239.040014	-112.062	1239.040014	-94.1031
1239.552014	-103.838	1239.552014	-100.155
1240.064014	-106.693	1240.064014	-101.785
1240.576014	-112.221	1240.576014	-97.7158
1241.088014	-106.967	1241.088014	-98.2498
1241.600014	-106.3	1241.600014	-104.289
1242.112014	-109.767	1242.112014	-97.8282
1242.624014	-103.423	1242.624014	-98.924
1243.136014	-110.046	1243.136014	-98.192
1243.648014	-106.447	1243.648014	-95.875
1244.160014	-103.853	1244.160014	-99.5267
1244.672014	-103.096	1244.672014	-104.009
1245.184014	-110.672	1245.184014	-101.856
1245.696014	-103.286	1245.696014	-129.821
1246.208014	-102.911	1246.208014	-99.5204
1246.720014	-108.299	1246.720014	-96.134
1247.232014	-107.917	1247.232014	-94.0988
1247.744014	-102.937	1247.744014	-96.1213
1248.256014	-100.806	1248.256014	-95.3041
1248.768014	-97.0033	1248.768014	-98.7919
1249.280014	-97.8611	1249.280014	-98.1072
1249.792014	-93.0307	1249.792014	-89.5198
1250.304014	-92.7825	1250.304014	-89.6353
1250.816014	-102.106	1250.816014	-99.9644
1251.328014	-100.124	1251.328014	-95.8602
1251.840014	-100.055	1251.840014	-95.7205
1252.352014	-104.778	1252.352014	-93.7362
1252.864014	-106.382	1252.864014	-97.683
1253.376014	-108.31	1253.376014	-102.238
1253.888014	-99.4134	1253.888014	-115.126
1254.400014	-100.721	1254.400014	-99.9413
1254.912014	-105.44	1254.912014	-103.587
1255.424014	-103.947	1255.424014	-106.721
1255.936014	-103.081	1255.936014	-104.303
1256.448014	-101.378	1256.448014	-100.555
1256.960014	-103.039	1256.960014	-98.4554
1257.472014	-100.223	1257.472014	-107.469
1257.984014	-118.465	1257.984014	-105.967
1258.496014	-99.0688	1258.496014	-103.221
1259.008014	-98.9502	1259.008014	-103.792
1259.520014	-106.951	1259.520014	-104.589
1260.032014	-108.937	1260.032014	-108.658
1260.544014	-108.309	1260.544014	-106.209
1261.056014	-109.019	1261.056014	-104.189
1261.568014	-120.446	1261.568014	-103.373
1262.080014	-105.902	1262.080014	-105.022
1262.592014	-103.217	1262.592014	-115.133
1263.104014	-107.463	1263.104014	-132.022
1263.616014	-104.846	1263.616014	-104.074
1264.128014	-102.148	1264.128014	-111.694
1264.640014	-100.884	1264.640014	-103.932
1265.152014	-104.004	1265.152014	-99.3885
1265.664014	-105.918	1265.664014	-107.203
1266.176014	-109.853	1266.176014	-100.655
1266.688014	-115.017	1266.688014	-105.852
1267.200014	-106.176	1267.200014	-104.378
1267.712014	-101.042	1267.712014	-102.019
1268.224014	-105.667	1268.224014	-92.6132
1268.736014	-103.489	1268.736014	-77.438
1269.248014	-100.17	1269.248014	-77.3101
1269.760014	-99.6439	1269.760014	-89.6415
1270.272014	-100.852	1270.272014	-100.166
1270.784014	-106.293	1270.784014	-115.449
1271.296014	-112.603	1271.296014	-100.774
1271.808014	-106.352	1271.808014	-107.762
1272.320014	-100.693	1272.320014	-103.544
1272.832014	-96.0217	1272.832014	-110.358
1273.344014	-96.5408	1273.344014	-111.724
1273.856014	-99.8137	1273.856014	-110.333
1274.368014	-100.645	1274.368014	-102.042
1274.880014	-98.947	1274.880014	-107.828
1275.392014	-100.436	1275.392014	-114.589
1275.904014	-105.867	1275.904014	-104.167
1276.416014	-104.34	1276.416014	-112.589
1276.928014	-99.2481	1276.928014	-110.701
1277.440014	-97.1037	1277.440014	-105.61
1277.952014	-101.193	1277.952014	-103.081
1278.464014	-111.74	1278.464014	-107.811
1278.976014	-102.602	1278.976014	-107.225
1279.488014	-105.129	1279.488014	-105.453
1280.000014	-105.331	1280.000014	-105.719
1280.512014	-105.452	1280.512014	-105.334
1281.024014	-108.143	1281.024014	-103.295
1281.536014	-107.631	1281.536014	-122.641
1282.048014	-114.991	1282.048014	-109.974
1282.560014	-101.992	1282.560014	-104.459
1283.072014	-97.3242	1283.072014	-98.0222
1283.584014	-100.78	1283.584014	-104.916
1284.096014	-104.188	1284.096014	-111.799
1284.608014	-100.97	1284.608014	-103.408
1285.120014	-102.369	1285.120014	-104.436
1285.632014	-105.881	1285.632014	-115.913
1286.144014	-114.706	1286.144014	-113.49
1286.656014	-111.699	1286.656014	-106.606
1287.168014	-105.348	1287.168014	-105.714
1287.680014	-109.43	1287.680014	-107.54
1288.192014	-107.624	1288.192014	-111.079
1288.704014	-108.324	1288.704014	-104.291
1289.216014	-104.737	1289.216014	-105.892
1289.728014	-112.012	1289.728014	-114.054
1290.240014	-109.918	1290.240014	-103.581
1290.752014	-108.615	1290.752014	-117.104
1291.264014	-110.016	1291.264014	-100.92
1291.776014	-108.344	1291.776014	-109.47
1292.288014	-107.41	1292.288014	-105.56
1292.800014	-103.735	1292.800014	-106.409
1293.312014	-101.748	1293.312014	-114.177
1293.824014	-99.2684	1293.824014	-98.964
1294.336014	-98.0622	1294.336014	-126.716
1294.848014	-108.697	1294.848014	-104.568
1295.360014	-105.703	1295.360014	-108.66
1295.872014	-101.768	1295.872014	-96.9279
1296.384014	-100.559	1296.384014	-102.105
1296.896014	-102.245	1296.896014	-103.419
1297.408014	-103.326	1297.408014	-110.843
1297.920014	-105.498	1297.920014	-99.3783
1298.432014	-111.174	1298.432014	-103.899
1298.944014	-104.331	1298.944014	-109.166
1299.456014	-97.0823	1299.456014	-101.838
1299.968014	-98.7354	1299.968014	-115.141
1300.480014	-113.06	1300.480014	-112.016
1300.992014	-104.287	1300.992014	-107.545
1301.504014	-100.288	1301.504014	-106.796
1302.016014	-99.8085	1302.016014	-110.512
1302.528014	-103.282	1302.528014	-100.968
1303.040014	-107.995	1303.040014	-101.012
1303.552014	-107.426	1303.552014	-107.84
1304.064014	-103.462	1304.064014	-114.852
1304.576015	-101.516	1304.576015	-101.508
1305.088015	-99.3486	1305.088015	-112.409
1305.600015	-104.408	1305.600015	-104.383
1306.112015	-116.473	1306.112015	-104.933
1306.624015	-107.474	1306.624015	-105.663
1307.136015	-102.643	1307.136015	-107.053
1307.648015	-108.387	1307.648015	-104.096
1308.160015	-103.624	1308.160015	-106.631
1308.672015	-99.8046	1308.672015	-103.531
1309.184015	-103.329	1309.184015	-105.523
1309.696015	-102.852	1309.696015	-105.563
1310.208015	-101.742	1310.208015	-107.668
1310.720015	-106.715	1310.720015	-106.138
1311.232015	-107.834	1311.232015	-112.297
1311.744015	-107.475	1311.744015	-104.855
1312.256015	-97.5575	1312.256015	-112.158
1312.768015	-97.0102	1312.768015	-110.389
1313.280015	-102.665	1313.280015	-113.277
1313.792015	-102.687	1313.792015	-105.657
1314.304015	-99.702	1314.304015	-113.082
1314.816015	-102.73	1314.816015	-113.435
1315.328015	-107.073	1315.328015	-113.158
1315.840015	-108.213	1315.840015	-104.522
1316.352015	-107.143	1316.352015	-105.617
1316.864015	-104.552	1316.864015	-114.046
1317.376015	-103.909	1317.376015	-116.485
1317.888015	-110.002	1317.888015	-107.831
1318.400015	-108.731	1318.400015	-122.015
1318.912015	-106.131	1318.912015	-125.774
1319.424015	-100.65	1319.424015	-118.62
1319.936015	-105.368	1319.936015	-110.266
1320.448015	-103.44	1320.448015	-109.312
1320.960015	-99.8263	1320.960015	-109.03
1321.472015	-103.141	1321.472015	-116.804
1321.984015	-119.163	1321.984015	-112.979
1322.496015	-106.371	1322.496015	-108.929
1323.008015	-100.095	1323.008015	-124.962
1323.520015	-98.8385	1323.520015	-112.267
1324.032015	-103.969	1324.032015	-108.397
1324.544015	-100.734	1324.544015	-127.815
1325.056015	-106.217	1325.056015	-123.235
1325.568015	-105.108	1325.568015	-114.786
1326.080015	-103.871	1326.080015	-107.215
1326.592015	-99.6515	1326.592015	-121.84
1327.104015	-104.817	1327.104015	-117.632
1327.616015	-102.127	1327.616015	-121.738
1328.128015	-102.123	1328.128015	-109.849
1328.640015	-112.705	1328.640015	-107.208
1329.152015	-102.688	1329.152015	-104.453
1329.664015	-99.1482	1329.664015	-108.132
1330.176015	-104.876	1330.176015	-104.082
1330.688015	-100.624	1330.688015	-109.726
1331.200015	-110.657	1331.200015	-101.12
1331.712015	-108.054	1331.712015	-108.708
1332.224015	-107.712	1332.224015	-102.143
1332.736015	-105.659	1332.736015	-101.691
1333.248015	-103.315	1333.248015	-109.263
1333.760015	-99.934	1333.760015	-106.451
1334.272015	-102.56	1334.272015	-110.43
1334.784015	-107.21	1334.784015	-104.772
1335.296015	-101.845	1335.296015	-108.311
1335.808015	-101.814	1335.808015	-100.389
1336.320015	-95.4041	1336.320015	-96.3404
1336.832015	-96.2071	1336.832015	-100.233
1337.344015	-99.1373	1337.344015	-112.903
1337.856015	-100.271	1337.856015	-103.04
1338.368015	-97.7658	1338.368015	-108.757
1338.880015	-102.048	1338.880015	-107.269
1339.392015	-114.042	1339.392015	-115.455
1339.904015	-104.954	1339.904015	-118.007
1340.416015	-114.006	1340.416015	-106.605
1340.928015	-115.657	1340.928015	-105.439
1341.440015	-113.049	1341.440015	-105.177
1341.952015	-108.809	1341.952015	-105.04
1342.464015	-106.712	1342.464015	-106.73
1342.976015	-100.965	1342.976015	-106.058
1343.488015	-110.946	1343.488015	-112.862
1344.000015	-93.7102	1344.000015	-110.263
1344.512015	-75.9668	1344.512015	-114.312
1345.024015	-71.1845	1345.024015	-103.048
1345.536015	-78.2659	1345.536015	-104.256
1346.048015	-94.1007	1346.048015	-105.722
1346.560015	-99.3045	1346.560015	-115.599
1347.072015	-103.609	1347.072015	-124.939
1347.584015	-104.52	1347.584015	-106.055
1348.096015	-103.109	1348.096015	-112.382
1348.608015	-109.121	1348.608015	-107.482
1349.120015	-104.845	1349.120015	-115.66
1349.632015	-103.323	1349.632015	-109.473
1350.144015	-105.43	1350.144015	-106.909
1350.656015	-109.057	1350.656015	-111.751
1351.168015	-105.609	1351.168015	-106.245
1351.680015	-108.669	1351.680015	-102.42
1352.192015	-100.56	1352.192015	-104.429
1352.704015	-100.009	1352.704015	-111.581
1353.216015	-107.081	1353.216015	-107.69
1353.728015	-101.41	1353.728015	-111.715
1354.240015	-118.964	1354.240015	-130.712
1354.752015	-103.354	1354.752015	-107.366
1355.264015	-103.427	1355.264015	-113.784
1355.776015	-106.621	1355.776015	-131.571
1356.288015	-123.254	1356.288015	-115.454
1356.800015	-105.945	1356.800015	-100.185
1357.312015	-111.835	1357.312015	-101.238
1357.824015	-104.468	1357.824015	-105.552
1358.336015	-99.6357	1358.336015	-116.355
1358.848015	-102.987	1358.848015	-115.89
1359.360015	-103.742	1359.360015	-109.202
1359.872015	-99.3701	1359.872015	-110.943
1360.384015	-96.7669	1360.384015	-110.723
1360.896015	-95.5342	1360.896015	-116.729
1361.408015	-97.0891	1361.408015	-120.477
1361.920015	-102.686	1361.920015	-109.209
1362.432015	-101.891	1362.432015	-107.694
1362.944015	-106.943	1362.944015	-107.413
1363.456015	-102.247	1363.456015	-111.52
1363.968015	-101.504	1363.968015	-112.275
1364.480015	-99.3158	1364.480015	-110.073
1364.992015	-95.018	1364.992015	-109.426
1365.504015	-95.2794	1365.504015	-104.149
1366.016015	-97.6621	1366.016015	-107.322
1366.528015	-103.682	1366.528015	-120.665
1367.040015	-103.448	1367.040015	-120.662
1367.552015	-101.814	1367.552015	-103.856
1368.064015	-119.174	1368.064015	-107.525
1368.576015	-106.106	1368.576015	-108.108
1369.088015	-104.781	1369.088015	-104.018
1369.600015	-103.293	1369.600015	-107.194
1370.112015	-103.631	1370.112015	-112.723
1370.624015	-109.003	1370.624015	-105.655
1371.136015	-106.039	1371.136015	-107.657
1371.648015	-101.761	1371.648015	-102.274
1372.160015	-105.793	1372.160015	-111.821
1372.672015	-106.293	1372.672015	-106.634
1373.184015	-101.923	1373.184015	-117.178
1373.696015	-102.981	1373.696015	-105.748
1374.208015	-108.294	1374.208015	-110.623
1374.720015	-109.639	1374.720015	-103.266
1375.232015	-106.995	1375.232015	-123.831
1375.744015	-98.5227	1375.744015	-102.199
1376.256015	-98.5303	1376.256015	-119.654
1376.768015	-112.884	1376.768015	-111.835
1377.280015	-100.985	1377.280015	-108.74
1377.792015	-99.0069	1377.792015	-110.983
1378.304015	-116.994	1378.304015	-108.837
1378.816015	-100.391	1378.816015	-100.745
1379.328015	-102.592	1379.328015	-116.652
1379.840015	-98.5592	1379.840015	-102.865
1380.352015	-98.1362	1380.352015	-117.801
1380.864015	-99.0491	1380.864015	-98.7882
1381.376015	-101.89	1381.376015	-104.283
1381.888015	-104.248	1381.888015	-99.6882
1382.400015	-101.887	1382.400015	-103.116
1382.912015	-100.172	1382.912015	-100.759
1383.424015	-100.052	1383.424015	-100.643
1383.936015	-97.7739	1383.936015	-116.64
1384.448015	-96.3071	1384.448015	-100.119
1384.960015	-96.0296	1384.960015	-104.26
1385.472015	-100.181	1385.472015	-120.603
1385.984015	-103.544	1385.984015	-104.316
1386.496015	-99.1637	1386.496015	-95.5138
1387.008015	-98.2887	1387.008015	-100.025
1387.520015	-98.6583	1387.520015	-100.404
1388.032015	-105.679	1388.032015	-111.282
1388.544015	-130.838	1388.544015	-100.303
1389.056015	-110.652	1389.056015	-104.295
1389.568015	-104.009	1389.568015	-113.444
1390.080015	-101.177	1390.080015	-100.408
1390.592015	-98.9932	1390.592015	-110.426
1391.104015	-99.2025	1391.104015	-100.268
1391.616015	-99.789	1391.616015	-106.503
1392.128015	-100.254	1392.128015	-100.753
1392.640015	-103.142	1392.640015	-101.481
1393.152015	-103.842	1393.152015	-100.592
1393.664015	-108.254	1393.664015	-114.274
1394.176015	-106.295	1394.176015	-110.373
1394.688016	-109.665	1394.688016	-109.113
1395.200016	-116.995	1395.200016	-111.061
1395.712016	-105.042	1395.712016	-107.794
1396.224016	-102.281	1396.224016	-107.107
1396.736016	-108.49	1396.736016	-108.964
1397.248016	-104.023	1397.248016	-111.077
1397.760016	-100.598	1397.760016	-105.826
1398.272016	-104.278	1398.272016	-105.251
1398.784016	-110.552	1398.784016	-110.169
1399.296016	-101.558	1399.296016	-104.317
1399.808016	-102.521	1399.808016	-106.226
1400.320016	-109.287	1400.320016	-100.018
1400.832016	-100.797	1400.832016	-96.477
1401.344016	-98.0779	1401.344016	-100.039
1401.856016	-114.984	1401.856016	-114.507
1402.368016	-105.979	1402.368016	-104.674
1402.880016	-115.51	1402.880016	-115.33
1403.392016	-110.432	1403.392016	-101.667
1403.904016	-103.012	1403.904016	-104.237
1404.416016	-106.41	1404.416016	-93.7681
1404.928016	-107.204	1404.928016	-100.097
1405.440016	-102.869	1405.440016	-110.321
1405.952016	-106.317	1405.952016	-110.509
1406.464016	-99.3694	1406.464016	-110.47
1406.976016	-98.6619	1406.976016	-101.12
1407.488016	-109.321	1407.488016	-102.328
1408.000016	-108.626	1408.000016	-103.497
1408.512016	-103.158	1408.512016	-91.1356
1409.024016	-100.842	1409.024016	-96.0363
1409.536016	-99.3105	1409.536016	-92.6333
1410.048016	-100.197	1410.048016	-100.363
1410.560016	-102.653	1410.560016	-94.3769
1411.072016	-102.362	1411.072016	-99.209
1411.584016	-103.917	1411.584016	-108.57
1412.096016	-103.301	1412.096016	-98.5088
1412.608016	-116.682	1412.608016	-97.1341
1413.120016	-109.365	1413.120016	-103.521
1413.632016	-102.21	1413.632016	-89.7372
1414.144016	-108.143	1414.144016	-100.961
1414.656016	-115.432	1414.656016	-91.6003
1415.168016	-115.19	1415.168016	-87.6835
1415.680016	-112.994	1415.680016	-84.028
1416.192016	-117.128	1416.192016	-83.9726
1416.704016	-115.068	1416.704016	-90.6357
1417.216016	-117.932	1417.216016	-92.2543
1417.728016	-111.043	1417.728016	-100.771
1418.240016	-115.815	1418.240016	-104.8
1418.752016	-103.946	1418.752016	-110.053
1419.264016	-110.184	1419.264016	-120.538
1419.776016	-100.865	1419.776016	-104.638
1420.288016	-103.773	1420.288016	-99.3279
1420.800016	-97.5637	1420.800016	-104.431
1421.312016	-96.3907	1421.312016	-105.849
1421.824016	-106.373	1421.824016	-105.236
1422.336016	-106.935	1422.336016	-104.939
1422.848016	-102.565	1422.848016	-115.665
1423.360016	-109.633	1423.360016	-113.21
1423.872016	-110.354	1423.872016	-113.186
1424.384016	-102.525	1424.384016	-115.346
1424.896016	-99.5718	1424.896016	-110.126
1425.408016	-96.9213	1425.408016	-107.232
1425.920016	-96.8254	1425.920016	-106.339
1426.432016	-101.11	1426.432016	-109.066
1426.944016	-100.659	1426.944016	-124.006
1427.456016	-100.129	1427.456016	-109.177
1427.968016	-113.413	1427.968016	-108.454
1428.480016	-106.186	1428.480016	-111.801
1428.992016	-105.926	1428.992016	-112.069
1429.504016	-105.271	1429.504016	-115.59
1430.016016	-120.305	1430.016016	-111.881
1430.528016	-99.7	1430.528016	-110.378
1431.040016	-99.1552	1431.040016	-101.467
1431.552016	-124.462	1431.552016	-107.27
1432.064016	-106.609	1432.064016	-107.455
1432.576016	-108.928	1432.576016	-118.386
1433.088016	-104.15	1433.088016	-105.122
1433.600016	-100.213	1433.600016	-109.32
1434.112016	-99.3588	1434.112016	-128.081
1434.624016	-96.6858	1434.624016	-109.566
1435.136016	-98.9976	1435.136016	-109.918
1435.648016	-106.641	1435.648016	-111.059
1436.160016	-100.889	1436.160016	-122.696
1436.672016	-111.226	1436.672016	-106.948
1437.184016	-110.177	1437.184016	-104.197
1437.696016	-107.055	1437.696016	-107.903
1438.208016	-102.866	1438.208016	-105.334
1438.720016	-98.4612	1438.720016	-104.906
1439.232016	-95.9947	1439.232016	-116.333
1439.744016	-96.9071	1439.744016	-113.767
1440.256016	-99.503	1440.256016	-106.073
1440.768016	-107.859	1440.768016	-110.766
1441.280016	-110.996	1441.280016	-110.542
1441.792016	-98.841	1441.792016	-106.032
1442.304016	-98.1617	1442.304016	-108.73
1442.816016	-101.857	1442.816016	-107.545
1443.328016	-105.58	1443.328016	-125.925
1443.840016	-108.509	1443.840016	-107.589
1444.352016	-104.332	1444.352016	-110.63
1444.864016	-110.039	1444.864016	-127.684
1445.376016	-101.499	1445.376016	-98.8013
1445.888016	-121.729	1445.888016	-100.077
1446.400016	-106.598	1446.400016	-115.973
1446.912016	-100.3	1446.912016	-110.718
1447.424016	-108.699	1447.424016	-104.194
1447.936016	-102.415	1447.936016	-100.259
1448.448016	-103.057	1448.448016	-109.726
1448.960016	-105.186	1448.960016	-109.628
1449.472016	-111.996	1449.472016	-120.07
1449.984016	-107.477	1449.984016	-107.708
1450.496016	-103.769	1450.496016	-116.142
1451.008016	-100.804	1451.008016	-116.717
1451.520016	-101.306	1451.520016	-102.412
1452.032016	-101.797	1452.032016	-105.076
1452.544016	-109.406	1452.544016	-112.77
1453.056016	-107.465	1453.056016	-117.767
1453.568016	-107.238	1453.568016	-104.447
1454.080016	-108.537	1454.080016	-106.774
1454.592016	-110.641	1454.592016	-108.072
1455.104016	-101.614	1455.104016	-112.05
1455.616016	-99.4123	1455.616016	-102.181
1456.128016	-101.848	1456.128016	-98.0784
1456.640016	-104.153	1456.640016	-89.8313
1457.152016	-101.592	1457.152016	-85.0397
1457.664016	-123.631	1457.664016	-89.1318
1458.176016	-102.431	1458.176016	-97.2735
1458.688016	-103.311	1458.688016	-102.951
1459.200016	-101.911	1459.200016	-95.6574
1459.712016	-101.156	1459.712016	-101.419
1460.224016	-98.9716	1460.224016	-94.3325
1460.736016	-100.808	1460.736016	-92.7526
1461.248016	-105.312	1461.248016	-97.1671
1461.760016	-105.237	1461.760016	-100.824
1462.272016	-105.708	1462.272016	-98.6286
1462.784016	-102.93	1462.784016	-103.256
1463.296016	-97.9491	1463.296016	-90.9556
1463.808016	-106.928	1463.808016	-85.7422
1464.320016	-105.998	1464.320016	-86.3252
1464.832016	-104.603	1464.832016	-88.7933
1465.344016	-107.966	1465.344016	-100.176
1465.856016	-103.541	1465.856016	-84.4474
1466.368016	-106.996	1466.368016	-83.1588
1466.880016	-110.786	1466.880016	-84.9885
1467.392016	-114.413	1467.392016	-86.0986
1467.904016	-100.742	1467.904016	-86.6748
1468.416016	-100.299	1468.416016	-87.8129
1468.928016	-108.282	1468.928016	-90.0774
1469.440016	-105.199	1469.440016	-93.7118
1469.952016	-102.076	1469.952016	-90.8894
1470.464016	-104.307	1470.464016	-97.3092
1470.976016	-109.387	1470.976016	-94.2277
1471.488016	-99.5095	1471.488016	-87.0987
1472.000016	-98.5272	1472.000016	-85.6933
1472.512016	-102.07	1472.512016	-79.3597
1473.024016	-131.816	1473.024016	-81.1097
1473.536016	-105.48	1473.536016	-73.3134
1474.048016	-108.4	1474.048016	-71.7371
1474.560016	-102.602	1474.560016	-73.042
1475.072016	-95.8155	1475.072016	-77.9417
1475.584016	-99.37	1475.584016	-82.9098
1476.096016	-101.096	1476.096016	-84.4373
1476.608016	-106.876	1476.608016	-87.8149
1477.120016	-108.92	1477.120016	-107.17
1477.632016	-103.597	1477.632016	-98.3915
1478.144016	-102.259	1478.144016	-101.069
1478.656016	-101.275	1478.656016	-94.7967
1479.168016	-97.567	1479.168016	-100.808
1479.680016	-95.0055	1479.680016	-95.369
1480.192016	-93.6262	1480.192016	-96.3643
1480.704016	-98.618	1480.704016	-96.1317
1481.216016	-100.677	1481.216016	-88.2735
1481.728016	-103.35	1481.728016	-85.4213
1482.240016	-100.734	1482.240016	-89.2537
1482.752016	-95.6766	1482.752016	-89.7522
1483.264016	-96.6807	1483.264016	-101.049
1483.776016	-109.856	1483.776016	-88.2801
1484.288017	-97.8724	1484.288017	-82.3391
1484.800017	-93.5745	1484.800017	-74.3508
1485.312017	-95.4412	1485.312017	-75.5352
1485.824017	-102.193	1485.824017	-74.2765
1486.336017	-102.696	1486.336017	-70.3488
1486.848017	-112.37	1486.848017	-73.3614
1487.360017	-101.718	1487.360017	-93.355
1487.872017	-110.705	1487.872017	-107.655
1488.384017	-103.28	1488.384017	-89.6256
1488.896017	-105.57	1488.896017	-86.2197
1489.408017	-111.832	1489.408017	-86.9112
1489.920017	-106.971	1489.920017	-90.5422
1490.432017	-100.434	1490.432017	-92.8143
1490.944017	-100.761	1490.944017	-92.2067
1491.456017	-115.656	1491.456017	-90.9167
1491.968017	-100.737	1491.968017	-84.8518
1492.480017	-100.02	1492.480017	-79.0902
1492.992017	-104.97	1492.992017	-81.3885
1493.504017	-100.563	1493.504017	-94.8594
1494.016017	-102.03	1494.016017	-87.6839
1494.528017	-107.691	1494.528017	-87.6914
1495.040017	-102.826	1495.040017	-84.9074
1495.552017	-98.6948	1495.552017	-85.4762
1496.064017	-100.836	1496.064017	-83.5431
1496.576017	-107.501	1496.576017	-81.6822
1497.088017	-110.439	1497.088017	-79.1948
1497.600017	-97.8839	1497.600017	-78.8076
1498.112017	-95.9522	1498.112017	-70.9123
1498.624017	-90.2476	1498.624017	-71.5451
1499.136017	-88.0139	1499.136017	-60.238
1499.648017	-64.3529	1499.648017	-46.3239
1500.160017	-61.3774	1500.160017	-39.6359
1500.672017	-71.2869	1500.672017	-45.9286
1501.184017	-89.1169	1501.184017	-72.7315
1501.696017	-105.641	1501.696017	-80.3713
1502.208017	-102.406	1502.208017	-85.2506
1502.720017	-105.394	1502.720017	-84.1437
1503.232017	-100.761	1503.232017	-84.1505
1503.744017	-103.302	1503.744017	-84.557
1504.256017	-101.721	1504.256017	-92.9245
1504.768017	-100.682	1504.768017	-99.4046
1505.280017	-106.648	1505.280017	-97.7797
1505.792017	-118.476	1505.792017	-102.126
1506.304017	-113.395	1506.304017	-92.5691
1506.816017	-105.954	1506.816017	-86.9184
1507.328017	-101.326	1507.328017	-78.2042
