Frequency - Plot 0	Amplitude - Plot 0
1730	3.00404
1731	3.00698
1732	3.00067
1733	2.99542
1734	2.99252
1735	3.00456
1736	2.99537
1737	2.9865
1738	2.99184
1739	3.00221
1740	3.00517
1741	3.00551
1742	3.00577
1743	3.00618
1744	3.01906
1745	3.01822
1746	3.02525
1747	3.03611
1748	3.04256
1749	3.0505
1750	3.05623
1751	3.07504
1752	3.07398
1753	3.08193
1754	3.09748
1755	3.09597
1756	3.11049
1757	3.10974
1758	-3.13998
1759	3.13569
1760	-3.11691
1761	-3.07011
1762	-3.03351
1763	-2.98136
1764	-2.94215
1765	-2.9041
1766	-2.93818
1767	-2.97734
1768	-2.90814
1769	-2.94801
1770	-3.0275
1771	-2.9334
1772	-2.96848
1773	-2.97284
1774	-3.04716
1775	-2.98435
1776	-2.96899
1777	-2.97806
1778	-2.97178
1779	-2.92991
1780	-2.89517
1781	-2.92009
1782	-2.82508
1783	-2.87746
1784	-2.91991
1785	-2.91291
1786	-2.87117
1787	-2.94398
1788	-2.88605
1789	-2.87962
1790	-2.92031
1791	-2.93471
1792	-3.07161
1793	-2.88454
1794	-2.98128
1795	-3.01845
1796	-3.12737
1797	-3.04641
1798	-3.0876
1799	-3.1044
1800	3.08519
1801	3.03612
1802	2.97747
1803	3.02504
1804	2.87497
1805	2.85136
1806	2.90965
1807	2.76135
1808	2.73957
1809	2.79078
1810	2.63164
1811	2.71269
1812	2.69342
1813	2.57357
1814	2.49914
1815	2.62404
1816	2.58793
1817	2.57218
1818	2.54289
1819	2.64308
1820	2.45015
1821	2.40761
1822	2.40487
1823	2.56299
1824	2.5152
1825	2.3572
1826	2.4782
1827	2.53154
1828	2.44744
1829	2.51469
1830	2.7365
1831	2.39226
1832	2.57976
1833	2.51694
1834	2.49784
1835	2.55044
1836	2.59028
1837	2.5764
1838	2.54455
1839	2.49922
1840	2.63634
1841	2.52796
1842	2.66516
1843	2.65659
1844	2.63927
1845	2.5974
1846	2.6495
1847	2.65803
1848	2.66587
1849	2.79267
1850	2.85922
1851	2.67986
1852	2.70231
1853	2.77585
1854	2.84947
1855	2.81837
1856	2.50695
1857	2.79223
1858	2.67885
1859	2.62716
1860	2.74301
1861	2.75082
1862	2.68087
1863	2.80885
1864	2.98412
1865	2.77363
1866	2.59012
1867	2.75157
1868	2.73153
1869	2.74462
1870	2.76346
1871	2.78929
1872	2.52577
1873	2.81199
1874	3.01228
1875	2.84808
1876	2.82904
1877	2.79747
1878	2.94698
1879	2.64942
1880	2.9618
1881	2.99417
1882	2.47441
1883	2.81698
1884	-3.03847
1885	2.75506
1886	2.59455
1887	3.09901
1888	2.95655
1889	2.68768
1890	2.73741
1891	3.05099
1892	2.6191
1893	2.8734
1894	3.01153
1895	2.84238
1896	2.64098
1897	2.87442
1898	2.86849
1899	2.73093
1900	2.58317
1901	2.64267
1902	2.48441
1903	2.33898
1904	2.64846
1905	2.74213
1906	2.54528
1907	2.43188
1908	2.38868
1909	2.41094
1910	2.61847
1911	2.41796
1912	2.59465
1913	2.38669
1914	2.47768
1915	2.37105
1916	2.24647
1917	2.15986
1918	2.47119
1919	2.41367
1920	2.22067
1921	2.21852
1922	2.34691
1923	2.32087
1924	2.47327
1925	2.02069
1926	2.21414
1927	2.21221
1928	2.35503
1929	2.50281
1930	2.36957
1931	2.32009
1932	2.42674
1933	2.46918
1934	2.47796
1935	2.55708
1936	2.60669
1937	2.58781
1938	2.57499
1939	2.65395
1940	2.63879
1941	2.71376
1942	2.73601
1943	2.74806
1944	2.8285
1945	2.7926
1946	2.79691
1947	2.82836
1948	2.70757
1949	2.64195
1950	2.57776
1951	2.55483
1952	2.50306
1953	3.03794
1954	2.4352
1955	2.2444
1956	2.28107
1957	2.32729
1958	2.35593
1959	2.30946
1960	2.37752
1961	2.40407
1962	2.40108
1963	2.44445
1964	2.52682
1965	2.49542
1966	2.47986
1967	2.50863
1968	2.51307
1969	2.52183
1970	2.59707
1971	2.61212
1972	2.59095
1973	2.62016
1974	2.61198
1975	2.6519
1976	2.65787
1977	2.69282
1978	2.71429
1979	2.73964
1980	2.73256
1981	2.70471
1982	2.45308
1983	2.7394
1984	2.78788
1985	2.81139
1986	2.8386
1987	2.88372
1988	2.91859
1989	2.94617
1990	2.95449
1991	3.04988
1992	-3.12955
1993	3.13293
1994	-3.06222
1995	-2.9547
1996	-2.93182
1997	-2.84572
1998	-2.81415
1999	-2.75281
2000	-2.64612
2001	-2.61506
2002	-2.60715
2003	-2.59071
2004	-2.55303
2005	-2.55646
2006	-2.59347
2007	-2.64492
2008	-2.7149
2009	-2.70793
2010	-2.57006
2011	-2.64888
2012	-2.65812
2013	-2.75888
2014	-2.75096
2015	-2.68049
2016	-2.80863
2017	-2.81374
2018	-2.76388
2019	-2.74212
2020	-2.75749
2021	-2.77983
2022	-2.8468
2023	-2.89261
2024	-2.74078
2025	-2.77839
2026	-2.73937
2027	-2.78865
2028	-2.87097
2029	-2.81598
2030	-2.78717
2031	-2.79074
2032	-2.8184
2033	-2.74065
2034	-2.83524
2035	-2.75825
2036	-2.7471
2037	-2.79987
2038	-2.7623
2039	-2.79645
2040	-2.64587
2041	-2.82041
2042	-2.84299
2043	-2.69201
2044	-2.75334
2045	-2.78119
2046	-2.78795
2047	-2.70298
2048	-2.61491
2049	-2.62966
2050	-2.89158
2051	-2.748
2052	-2.72556
2053	-2.72253
2054	-2.73082
2055	-2.86029
2056	-2.78576
2057	-2.6996
2058	-2.8104
2059	-2.77431
2060	-2.67729
2061	-2.73768
2062	-2.66356
2063	-2.83168
2064	-2.75457
2065	-2.79717
2066	-2.81974
2067	-2.6593
2068	-2.86425
2069	-2.55965
2070	-2.7253
2071	-2.91411
2072	-2.83865
2073	-2.76602
2074	-2.76487
2075	-2.82956
2076	-2.8229
2077	-2.67041
2078	-2.91908
2079	-2.73105
2080	-2.82111
2081	-2.61583
2082	-2.71987
2083	-2.70436
2084	-2.7469
2085	-2.83291
2086	-2.62023
2087	-2.74331
2088	-2.56272
2089	-2.83819
2090	-2.75876
2091	-2.77742
2092	-2.79666
2093	-2.87983
2094	-2.72442
2095	-2.68848
2096	-2.74228
2097	-2.78743
2098	-2.81735
2099	-2.79866
2100	-2.85025
2101	-2.92881
2102	-2.58727
2103	-2.84491
2104	-2.92155
2105	-2.8359
2106	-3.07224
2107	3.00032
2108	-2.97284
2109	-3.0023
2110	-2.96849
2111	-2.78692
2112	-2.90139
2113	-2.80635
2114	-3.0317
2115	-2.80905
2116	-2.96254
2117	-2.91967
2118	-2.87969
2119	-2.69734
2120	-2.90407
2121	-2.99004
2122	-2.86171
2123	-2.93409
2124	-2.76616
2125	-2.82354
2126	-2.88517
2127	-2.85861
2128	-2.95037
2129	-2.81167
2130	-2.75863
2131	-2.70706
2132	-2.70986
2133	-2.63183
2134	-2.6624
2135	-2.63254
2136	-2.55274
2137	-2.48234
2138	-2.48847
2139	-2.59825
2140	-2.56172
2141	-2.57294
2142	-2.51787
2143	-2.62659
2144	-2.50561
2145	-2.63232
2146	-2.61705
2147	-2.63819
2148	-2.5293
2149	-2.5458
2150	-2.43688
2151	-2.43416
2152	-2.3945
2153	-2.29084
2154	-2.21095
2155	-2.26785
2156	-2.18577
2157	-2.15259
2158	-2.22052
2159	-2.2245
2160	-2.07737
2161	-2.09589
2162	-2.12495
2163	-2.08779
2164	-2.13287
2165	-2.0996
2166	-2.09796
2167	-2.07677
2168	-2.09117
2169	-2.12059
2170	-2.08978
2171	-2.11191
2172	-2.15999
2173	-2.17588
2174	-2.1531
2175	-2.16429
2176	-2.20977
2177	-2.22559
2178	-2.22022
2179	-2.26867
2180	-2.26816
2181	-2.30534
2182	-2.29173
2183	-2.33715
2184	-2.33956
2185	-2.34297
2186	-2.34678
2187	-2.37969
2188	-2.37772
2189	-2.42275
2190	-2.42372
2191	-2.42932
2192	-2.44848
2193	-2.45593
2194	-2.46963
2195	-2.47208
2196	-2.47726
2197	-2.48746
2198	-2.49608
2199	-2.51816
2200	-2.52067
2201	-2.56013
2202	-2.5499
2203	-2.56334
2204	-2.56788
2205	-2.56973
2206	-2.58744
2207	-2.58445
2208	-2.62431
2209	-2.6034
2210	-2.62923
2211	-2.62438
2212	-2.63175
2213	-2.64008
2214	-2.64041
2215	-2.64144
2216	-2.64283
2217	-2.6318
2218	-2.65971
2219	-2.63988
2220	-2.57989
2221	-2.57673
2222	-2.56896
2223	-2.54913
2224	-2.51656
2225	-2.51093
2226	-2.55274
2227	-2.49317
2228	-2.47962
2229	-2.47702
2230	-2.4391
2231	-2.41145
2232	-2.4176
2233	-2.42245
2234	-2.36072
2235	-2.45526
2236	-2.40392
2237	-2.35583
2238	-2.29278
2239	-2.37507
2240	-2.30746
2241	-2.2562
2242	-2.29851
2243	-2.33431
2244	-2.10394
2245	-2.22397
2246	-2.31674
2247	-2.10502
2248	-2.0047
2249	-2.34706
2250	-2.15149
2251	-2.07669
2252	-2.18812
2253	-2.16914
2254	-2.01324
2255	-2.23825
2256	-2.58489
2257	-2.19931
2258	-2.40448
2259	-2.82371
2260	-2.75888
2261	-2.71272
2262	-2.57887
2263	-2.60773
2264	-2.70923
2265	-2.66963
2266	-2.72203
2267	-2.57258
2268	-2.53965
2269	-2.51967
2270	-2.62363
2271	-2.53229
2272	-2.43389
2273	-2.50696
2274	-2.51918
2275	-2.3963
2276	-2.43569
2277	-2.38542
2278	-2.28414
2279	-2.1364
2280	-2.23717
2281	-2.31481
2282	-1.97597
2283	-2.06133
2284	-2.17714
2285	-1.84542
2286	-1.28506
2287	-1.66695
2288	-0.792884
2289	0.193108
2290	-0.659946
2291	-0.410446
2292	0.0263756
2293	-1.27518
2294	-1.53339
2295	-0.754217
2296	-0.825968
2297	-1.30911
2298	0.239339
2299	1.06128
2300	-0.657028
2301	-0.839009
2302	1.01226
2303	0.222631
2304	0.112273
2305	1.53206
2306	0.931669
2307	-0.438213
2308	1.19447
2309	1.50448
2310	0.0481119
2311	1.69682
2312	2.13778
2313	2.41301
2314	0.0757809
2315	1.86268
2316	2.09516
2317	0.000437004
2318	1.77967
2319	2.35367
2320	-0.0108636
2321	1.13477
2322	2.0381
2323	1.57858
2324	1.05508
2325	2.35511
2326	2.35549
2327	1.18094
2328	1.8404
2329	2.4399
2330	2.1167
2331	1.95029
2332	2.55618
2333	2.75004
2334	2.67124
2335	2.49071
2336	2.99851
2337	2.55844
2338	2.53867
2339	3.02208
2340	3.06438
2341	2.54548
2342	2.9252
2343	3.0988
2344	-3.1272
2345	2.9647
2346	-2.91645
2347	-2.8486
2348	3.12007
2349	-2.98106
2350	-2.56979
2351	-2.40066
2352	-2.7829
2353	-2.75247
2354	-2.33794
2355	-2.57733
2356	-2.60077
2357	-2.42626
2358	-1.96513
2359	-2.33598
2360	-2.42787
2361	-1.87693
2362	-1.85104
2363	-2.14632
2364	-2.02154
2365	-1.35663
2366	-1.28808
2367	-1.75711
2368	-1.51383
2369	-1.17069
2370	-1.37202
2371	-1.53469
2372	-0.808243
2373	-0.728529
2374	-0.882441
2375	-0.526088
2376	-0.105033
2377	-0.196884
2378	-0.323728
2379	0.340429
2380	0.133283
2381	0.212453
2382	0.580629
2383	0.968703
2384	0.653707
2385	0.685598
2386	1.19861
2387	1.02244
2388	1.05369
2389	1.44239
2390	1.4702
2391	1.22885
2392	1.36718
2393	1.6318
2394	1.53027
2395	1.28219
2396	1.36334
2397	1.36637
2398	1.39879
2399	1.30187
2400	1.45969
2401	1.57226
2402	1.51515
2403	1.72518
2404	1.83424
2405	1.73537
2406	1.75883
2407	1.78132
2408	1.84172
2409	1.96244
2410	2.03757
2411	2.06362
2412	2.05437
2413	2.14831
2414	2.14452
2415	2.21345
2416	2.30686
2417	2.24217
2418	2.35636
2419	2.48222
2420	2.47369
2421	2.57003
2422	2.5722
2423	2.50299
2424	2.60095
2425	2.59206
2426	2.60337
2427	2.6901
2428	2.75423
2429	2.71987
2430	2.80292
2431	2.77252
2432	2.81748
2433	2.74979
2434	2.91632
2435	2.9201
2436	2.88678
2437	2.83526
2438	2.91895
2439	2.91897
2440	2.93089
2441	2.9586
2442	2.89376
2443	2.99008
2444	2.92666
2445	3.02799
2446	2.97704
2447	2.94984
2448	3.07157
2449	2.92389
2450	3.04442
2451	2.97169
2452	2.9915
2453	3.03643
2454	3.02393
2455	2.95481
2456	2.85783
2457	2.9843
2458	3.1095
2459	2.94386
2460	2.8981
2461	2.99543
2462	-3.12554
2463	2.88904
2464	2.84433
2465	2.92312
2466	3.0591
2467	2.86083
2468	2.9841
2469	3.08277
2470	2.93182
2471	2.85213
2472	2.90118
2473	2.92549
2474	2.83593
2475	2.99813
2476	2.95764
2477	2.89372
2478	2.82399
2479	2.83537
2480	2.82134
2481	2.80219
2482	2.836
2483	2.85953
2484	2.76833
2485	2.83558
2486	2.78218
2487	2.80484
2488	2.69505
2489	2.79974
2490	2.73948
2491	2.71962
2492	2.81095
2493	2.70246
2494	2.82097
2495	2.75122
2496	2.64133
2497	2.85747
2498	2.8077
2499	2.87245
2500	2.79578
2501	2.71297
2502	2.66595
2503	2.63542
2504	2.73204
2505	2.90907
2506	2.91966
2507	2.84952
2508	2.74091
2509	2.76496
2510	2.94336
2511	2.85136
2512	2.73751
2513	-3.08474
2514	2.8681
2515	3.06341
2516	3.06815
2517	-2.8932
2518	-2.8071
2519	-2.99714
2520	-2.8431
2521	-2.75878
2522	-2.79476
2523	-2.67933
2524	-2.60229
2525	-2.65471
2526	-2.34517
2527	-2.356
2528	-2.43556
2529	-2.34137
2530	-2.21003
2531	-1.97477
2532	-2.08455
2533	-1.99031
2534	-1.8049
2535	-1.91025
2536	-1.98883
2537	-1.69899
2538	-1.81796
2539	-1.71057
2540	-1.59838
2541	-1.85768
2542	-2.16916
2543	-1.72164
2544	-2.03116
2545	-2.23835
2546	-2.07488
2547	-1.9214
2548	-2.00809
2549	-1.91443
2550	-1.41126
2551	-2.4579
2552	-2.61963
2553	-1.98777
2554	-2.81336
2555	-2.89628
2556	-2.10636
2557	-1.891
2558	-2.46872
2559	-2.67545
2560	-2.23187
2561	-2.32486
2562	-2.86547
2563	-2.1367
2564	-1.38048
2565	-2.29966
2566	-2.14425
2567	-1.71511
2568	-2.29961
2569	-2.31375
2570	-1.8504
2571	-1.65878
2572	-2.09159
2573	-2.18756
2574	-2.13391
2575	-1.95417
2576	-1.80767
2577	-1.72053
2578	-1.88205
2579	-2.38517
2580	-1.92481
2581	-1.75472
2582	-1.79841
2583	-1.88224
2584	-1.99259
2585	-1.99341
2586	-2.53874
2587	-1.9628
2588	-1.90299
2589	-2.10804
2590	-1.86739
2591	-1.75509
2592	-1.21159
2593	-1.09401
2594	-1.20946
2595	-1.0669
2596	-1.0363
2597	-1.18491
2598	-1.00059
2599	-0.887656
2600	-1.01939
2601	-1.10905
2602	-0.853849
2603	-1.02893
2604	-1.27363
2605	-0.600374
2606	-1.1924
2607	-0.59123
2608	-1.00954
2609	-0.696191
2610	-0.651831
2611	-0.703891
2612	-0.981728
2613	-0.592273
2614	-1.0191
2615	-0.829037
2616	-0.521941
2617	-0.605727
2618	-0.673463
2619	-0.790753
2620	-0.312269
2621	-0.349606
2622	-0.0811758
2623	0.0691407
2624	0.171783
2625	0.152493
2626	0.295651
2627	0.229991
2628	0.357003
2629	0.110077
2630	0.365528
2631	0.48564
2632	0.557941
2633	0.602823
2634	0.357929
2635	0.583999
2636	0.615962
2637	0.11157
2638	0.630681
2639	0.845193
2640	0.577708
2641	0.458687
2642	0.521034
2643	0.617539
2644	0.785558
2645	0.636035
2646	0.993784
2647	0.936154
2648	0.82131
2649	1.18236
2650	1.37949
2651	1.10343
2652	1.30315
2653	1.71209
2654	1.61357
2655	1.81303
2656	1.93928
2657	1.83116
2658	2.07734
2659	2.14882
2660	2.17872
2661	2.23122
2662	2.17771
2663	2.57501
2664	2.22255
2665	2.2705
2666	2.20461
2667	2.0827
2668	2.25967
2669	2.20616
2670	2.08363
2671	2.02511
2672	2.12089
2673	2.11759
2674	2.0087
2675	2.10434
2676	2.17796
2677	2.1966
2678	2.20889
2679	2.14974
2680	2.25514
2681	2.1751
2682	2.30978
2683	2.32917
2684	2.3636
2685	2.40186
2686	2.35123
2687	2.45172
2688	2.48605
2689	2.38255
2690	2.43925
2691	2.51519
2692	2.49594
2693	2.52587
2694	2.54421
2695	2.6136
2696	2.60677
2697	2.54512
2698	2.59256
2699	2.59378
2700	2.59801
2701	2.70346
2702	2.74824
2703	2.65654
2704	2.6817
2705	2.74375
2706	2.79592
2707	2.59397
2708	2.75429
2709	2.99676
2710	2.84212
2711	2.86026
2712	2.92151
2713	3.00493
2714	2.93204
2715	2.96907
2716	-3.11493
2717	-3.10726
2718	3.12057
2719	-3.12443
2720	-2.8542
2721	-3.06415
2722	-3.0303
2723	-2.94334
2724	-2.72351
2725	-2.78053
2726	-2.78023
2727	-2.79489
2728	-2.77554
2729	-2.88536
2730	-2.71946
2731	-2.6688
2732	-2.65874
2733	-2.55663
2734	-2.85259
2735	-2.15252
2736	-2.5609
2737	-2.58257
2738	-2.51687
2739	-2.35456
2740	-2.42487
2741	-2.15597
2742	-2.16787
2743	-2.30924
2744	-2.2418
2745	-2.28645
2746	-2.40504
2747	-2.3237
2748	-1.92107
2749	-2.25738
2750	-2.00825
2751	-2.74259
2752	-3.07704
2753	-2.05119
2754	-2.20799
2755	-2.04221
2756	-1.53517
2757	3.04817
2758	1.28404
2759	2.2753
2760	-3.08931
2761	-2.45815
2762	2.86639
2763	2.46346
2764	-1.27539
2765	-2.58532
2766	-1.59015
2767	2.82992
2768	-2.5441
2769	1.90938
2770	-2.87888
2771	1.85277
2772	-1.28753
2773	2.24823
2774	2.68673
2775	-1.67952
2776	2.78585
2777	-2.18026
2778	-1.35891
2779	-2.15652
2780	2.8166
2781	2.36165
2782	1.7801
2783	-1.92742
2784	-2.81723
2785	-0.106891
2786	-0.467112
2787	2.33247
2788	-2.74246
2789	3.10751
2790	1.94404
2791	-1.55037
2792	-0.426532
2793	2.03352
2794	0.750841
2795	-0.548457
2796	1.39857
2797	3.07915
2798	2.80871
2799	1.76563
2800	0.363972
2801	-2.6672
2802	-0.633507
2803	-2.96589
2804	-3.0999
2805	-0.255358
2806	-2.46876
2807	0.662875
2808	-0.524699
2809	-0.833266
2810	1.62158
2811	-1.43502
2812	0.116682
2813	0.648672
2814	-1.67189
2815	-1.38713
2816	0.442994
2817	1.95903
2818	0.0325858
2819	-1.4206
2820	-0.404338
2821	2.51948
2822	-1.0173
2823	0.909741
2824	0.307457
2825	0.366204
2826	-0.0317501
2827	0.968216
2828	1.37545
2829	0.130494
2830	0.0588245
2831	0.271102
2832	-0.522669
2833	0.444426
2834	-0.0642556
2835	0.59941
2836	-0.258345
2837	0.516805
2838	-0.0127259
2839	0.0342008
2840	0.238211
2841	0.753899
2842	0.554901
2843	-0.0444086
2844	0.314835
2845	0.589345
2846	0.123898
2847	0.188796
2848	0.452877
2849	0.527037
2850	0.353168
2851	0.321581
2852	0.5253
2853	0.71358
2854	0.371525
2855	0.896946
2856	1.00112
2857	0.791592
2858	0.587371
2859	0.950853
2860	0.741496
2861	0.774284
2862	0.7651
2863	0.624252
2864	-0.0137423
2865	1.10337
2866	1.18961
2867	0.988842
2868	0.642142
2869	1.27995
2870	0.894478
2871	0.627576
2872	1.25621
2873	0.817597
2874	1.06254
2875	0.935495
2876	1.552
2877	0.816984
2878	1.69756
2879	0.986553
2880	0.799664
2881	0.77607
2882	1.27835
2883	1.17281
2884	1.29415
2885	1.97168
2886	1.56793
2887	-3.01911
2888	2.37733
2889	1.92479
2890	1.78864
2891	2.68415
2892	-2.92274
2893	-2.33224
2894	1.92818
2895	-2.57241
2896	-3.12929
2897	-1.79509
2898	-2.51905
2899	-2.23567
2900	-1.91539
2901	-2.49577
2902	-2.32305
2903	-1.74655
2904	-1.54037
2905	-1.97635
2906	-1.88062
2907	-1.93191
2908	-2.04224
2909	-2.47539
2910	-1.98673
2911	-1.54315
2912	-2.32497
2913	-2.3798
2914	-2.16774
2915	-2.38983
2916	-2.32916
2917	-1.85595
2918	-1.79741
2919	-2.28961
2920	-2.03889
2921	-2.04861
2922	-2.10323
2923	-2.02542
2924	-1.82516
2925	-1.86208
2926	-1.70931
2927	-1.766
2928	-1.76423
2929	-1.65353
2930	-1.35861
2931	-1.36391
2932	-1.38294
2933	-1.13473
2934	-0.838325
2935	-0.721998
2936	-1.09979
2937	-0.757
2938	-0.444279
2939	-0.140671
2940	-0.284968
2941	0.129855
2942	0.728736
2943	0.515093
2944	0.496717
2945	1.13615
2946	1.53844
2947	0.886807
2948	1.46476
2949	2.14972
2950	2.62063
2951	2.3125
2952	2.45457
2953	2.34876
2954	2.56367
2955	2.53271
2956	2.63839
2957	-3.07337
2958	-3.04826
2959	2.73041
2960	-3.03689
2961	-3.02515
2962	3.07694
2963	-3.02879
2964	3.07674
2965	3.0741
2966	-2.90583
2967	-2.59036
2968	-2.69398
2969	-2.76623
2970	-2.84579
2971	-2.71793
2972	-2.65635
2973	-2.69056
2974	-2.46229
2975	-2.51159
2976	-2.28667
2977	-2.30627
2978	-2.5375
2979	-2.45346
2980	-2.4427
2981	-2.21636
2982	-2.09179
2983	-2.21259
2984	-2.64851
2985	-2.11986
2986	-2.36572
2987	-2.84899
2988	-2.42081
2989	-2.03551
2990	-2.92003
2991	-2.33396
2992	2.85454
2993	-2.63244
2994	-2.71053
2995	-2.83462
2996	2.84881
2997	-1.81493
2998	-2.38028
2999	2.83837
3000	2.71849
3001	2.43287
3002	-2.65774
3003	2.97904
3004	2.80154
3005	2.88261
3006	2.79655
3007	2.70445
3008	-3.11694
3009	2.6766
3010	2.89551
3011	-3.05664
3012	2.95822
3013	2.57442
3014	2.66045
3015	2.95202
3016	-3.10213
3017	2.96007
3018	3.01248
3019	-2.80273
3020	2.31744
3021	2.82636
3022	2.84206
3023	-3.05801
3024	2.75571
3025	-3.11444
3026	2.87742
3027	2.36594
3028	2.61592
3029	2.32025
3030	2.60893
3031	2.95589
3032	2.88943
3033	2.9786
3034	2.91252
3035	1.68503
3036	2.21947
3037	1.78867
3038	2.33789
3039	2.58361
3040	1.72698
3041	1.14213
3042	1.51778
3043	2.12753
3044	1.66513
3045	1.51638
3046	2.01811
3047	1.38842
3048	0.59759
3049	1.56116
3050	1.27026
3051	1.78371
3052	1.70832
3053	1.95977
3054	1.42457
3055	1.70505
3056	1.63336
3057	1.90824
3058	1.90295
3059	2.00644
3060	1.83293
3061	2.38376
3062	1.35414
3063	1.98888
3064	2.15744
3065	2.00307
3066	1.99043
3067	1.86338
3068	1.88079
3069	2.21587
3070	2.05506
3071	1.51428
3072	2.02588
3073	1.60917
3074	1.86211
3075	1.25876
3076	1.79108
3077	2.09481
3078	2.318
3079	1.95137
3080	1.72684
3081	2.22073
3082	2.28715
3083	1.90749
3084	1.79946
3085	1.99076
3086	0.93137
3087	1.60086
3088	2.5081
3089	2.38177
3090	0.785761
3091	2.53433
3092	1.86737
3093	1.25932
3094	1.13649
3095	1.47497
3096	1.04684
3097	1.19003
3098	1.11158
3099	0.499105
3100	1.68912
3101	1.55273
3102	0.0369089
3103	1.16881
3104	0.151817
3105	1.03552
3106	0.58458
3107	0.377628
3108	0.16411
3109	1.04466
3110	0.936409
3111	0.44267
3112	0.494291
3113	0.566505
3114	0.157355
3115	0.637759
3116	0.891668
3117	0.0467352
3118	0.0265245
3119	0.746498
3120	0.00310128
3121	0.359285
3122	0.0326864
3123	0.466741
3124	0.0270233
3125	0.46119
3126	0.167517
3127	-0.157501
3128	0.35946
3129	-0.639508
3130	-0.0705006
3131	0.604244
3132	0.0297272
3133	-0.25229
3134	0.490174
3135	0.261026
3136	0.271153
3137	0.0794762
3138	0.0920766
3139	-0.35959
3140	0.379064
3141	0.49463
3142	0.126694
3143	0.455131
3144	-0.0246563
3145	-0.318957
3146	-0.404429
3147	0.160625
3148	-0.272514
3149	-0.15792
3150	-0.533857
3151	-0.216123
3152	-0.27186
3153	-1.0911
3154	-1.01941
3155	-0.978078
3156	-0.555365
3157	-1.09143
3158	-1.29955
3159	-1.08366
3160	-1.43701
3161	-1.02071
3162	-1.92856
3163	-1.45499
3164	-1.21109
3165	-1.2299
3166	-1.43599
3167	-1.39919
3168	-1.24903
3169	-1.44682
3170	-1.52882
3171	-1.34795
3172	-1.19684
3173	-1.5174
3174	-0.966719
3175	-1.02777
3176	-1.29115
3177	-1.47887
3178	-1.29282
3179	-0.988829
3180	-0.984387
3181	-1.16348
3182	-0.574145
3183	-0.600992
3184	-1.30388
3185	-0.828578
3186	-0.867996
3187	-0.885002
3188	-0.81452
3189	-0.760264
3190	-0.425305
3191	-0.92848
3192	-0.678093
3193	-0.663338
3194	-0.571421
3195	-1.25949
3196	-0.382754
3197	-0.0202821
3198	-0.468762
3199	-0.290609
3200	-0.167358
3201	-0.0366179
3202	-0.492183
3203	-0.20253
3204	0.876853
3205	0.276799
3206	0.124784
3207	0.859025
3208	1.55961
3209	2.00011
3210	2.11642
3211	2.96398
3212	-2.99094
3213	2.6017
3214	-2.90032
3215	-2.4479
3216	3.0583
3217	-2.95369
3218	-2.55782
3219	-2.29022
3220	-2.86665
3221	-2.61071
3222	-2.04907
3223	-1.25642
3224	-2.27793
3225	-1.8722
3226	-0.751256
3227	-1.67494
3228	-1.86535
3229	-1.16562
3230	-0.627024
3231	-1.49658
3232	-0.779215
3233	-0.0537464
3234	0.0343047
3235	-0.820677
3236	-0.0143949
3237	0.266683
3238	-0.752739
3239	-0.136546
3240	0.606769
3241	-0.044902
3242	-0.298407
3243	0.0578078
3244	0.395388
3245	0.283727
3246	-0.132006
3247	0.474519
3248	0.773643
3249	0.0514708
3250	0.470516
3251	0.779455
3252	1.02232
3253	0.693603
3254	0.979127
3255	1.65798
3256	0.775463
3257	1.20933
3258	1.55136
3259	1.80528
3260	1.14146
3261	1.10238
3262	1.91724
3263	1.62945
3264	1.16831
3265	1.62661
3266	2.17376
3267	0.759484
3268	1.30804
3269	1.80662
3270	0.150996
3271	0.838433
3272	1.4815
3273	1.04424
3274	0.473272
3275	1.15357
3276	1.69062
3277	1.02465
3278	0.871119
3279	1.23767
3280	1.80801
3281	0.582841
3282	0.699985
3283	1.69838
3284	0.66373
3285	0.840543
3286	1.37953
3287	2.06524
3288	0.444081
3289	0.684051
3290	3.07555
3291	1.09388
3292	0.62687
3293	2.29921
3294	2.83464
3295	0.285859
3296	-0.318447
3297	0.881419
3298	-0.0123257
3299	-0.873533
3300	0.224088
3301	-0.0294165
3302	-0.886156
3303	-0.229607
3304	0.225984
3305	-0.694268
3306	-0.739411
3307	0.190225
3308	-0.4318
3309	-0.966915
3310	-0.378968
3311	-0.872436
3312	-2.23406
3313	-1.38868
3314	0.495842
3315	-1.24871
3316	-1.17714
3317	-0.793772
3318	-2.51264
3319	-2.00896
3320	-1.46942
3321	-0.842736
3322	-1.85473
3323	-2.30206
3324	-0.710681
3325	-0.468567
3326	-2.46868
3327	-1.55035
3328	-1.73523
3329	-2.23031
3330	-1.83193
3331	-0.530806
3332	-2.00503
3333	-1.15752
3334	-2.69457
3335	0.964561
3336	0.859124
3337	0.163968
3338	0.0293198
3339	-0.263963
3340	0.0970001
3341	0.342111
3342	-1.43462
3343	-0.850241
3344	0.237339
3345	-0.902742
3346	-0.873333
3347	0.236885
3348	-0.610678
3349	-0.651705
3350	0.0665915
3351	-0.200049
3352	-0.817114
3353	-0.403027
3354	-0.622686
3355	-1.75218
3356	-0.757784
3357	-0.279138
3358	-0.312424
3359	-0.291318
3360	-0.434978
3361	0.0810023
3362	-1.54517
3363	-0.190786
3364	-0.602378
3365	-1.11758
3366	-0.343458
3367	-0.0599708
3368	-0.435988
3369	-0.966932
3370	-0.255562
